Date,Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2020-01-02,2020,1,4,13,1375.0,1145.0,1222.0,1315.0,7324.0,2267.0
2020-01-02,2020,1,4,14,1312.0,1176.0,1031.0,1314.0,7111.0,2278.0
2020-01-02,2020,1,4,15,1186.0,1667.0,655.0,1314.0,7186.0,2364.0
2020-01-02,2020,1,4,16,1206.0,2165.0,203.0,1324.0,7107.0,2209.0
2020-01-02,2020,1,4,17,1183.0,2219.0,4.0,1337.0,7233.0,2490.0
2020-01-02,2020,1,4,18,1235.0,2421.0,0.0,1329.0,7629.0,2644.0
2020-01-02,2020,1,4,19,1276.0,2404.0,0.0,1295.0,7626.0,2651.0
2020-01-02,2020,1,4,20,1357.0,2351.0,0.0,1245.0,7494.0,2541.0
2020-01-02,2020,1,4,21,1366.0,2251.0,0.0,1204.0,7090.0,2269.0
2020-01-02,2020,1,4,22,1284.0,1918.0,0.0,1176.0,6500.0,2122.0
2020-01-02,2020,1,4,23,1131.0,1786.0,0.0,1150.0,6187.0,2120.0
2020-01-02,2020,1,4,24,1110.0,1331.0,0.0,1134.0,5607.0,2032.0
2020-01-03,2020,1,5,1,1115.0,963.0,0.0,1139.0,5036.0,1819.0
2020-01-03,2020,1,5,2,1110.0,955.0,0.0,1163.0,4947.0,1719.0
2020-01-03,2020,1,5,3,1107.0,869.0,0.0,1220.0,4742.0,1546.0
2020-01-03,2020,1,5,4,1110.0,838.0,0.0,1243.0,4626.0,1435.0
2020-01-03,2020,1,5,5,1108.0,830.0,0.0,1204.0,4629.0,1487.0
2020-01-03,2020,1,5,6,1111.0,920.0,0.0,1166.0,5069.0,1872.0
2020-01-03,2020,1,5,7,1110.0,1193.0,2.0,1148.0,5683.0,2230.0
2020-01-03,2020,1,5,8,1128.0,1597.0,176.0,1150.0,6418.0,2367.0
2020-01-03,2020,1,5,9,1157.0,1973.0,613.0,1130.0,7214.0,2341.0
2020-01-03,2020,1,5,10,1180.0,1954.0,1010.0,1002.0,7455.0,2309.0
2020-01-03,2020,1,5,11,1221.0,1983.0,1238.0,909.0,7503.0,2152.0
2020-01-03,2020,1,5,12,1198.0,1957.0,1427.0,792.0,7478.0,2104.0
2020-01-03,2020,1,5,13,1159.0,1999.0,1383.0,773.0,7422.0,2108.0
2020-01-03,2020,1,5,14,1114.0,2090.0,1143.0,780.0,7147.0,2020.0
2020-01-03,2020,1,5,15,1107.0,2364.0,716.0,820.0,7202.0,2195.0
2020-01-03,2020,1,5,16,1131.0,2645.0,223.0,809.0,7203.0,2395.0
2020-01-03,2020,1,5,17,1121.0,2967.0,4.0,856.0,7571.0,2623.0
2020-01-03,2020,1,5,18,1218.0,3102.0,0.0,935.0,8082.0,2827.0
2020-01-03,2020,1,5,19,1240.0,2915.0,0.0,908.0,8074.0,3011.0
2020-01-03,2020,1,5,20,1192.0,2902.0,0.0,900.0,7944.0,2950.0
2020-01-03,2020,1,5,21,1142.0,2857.0,0.0,805.0,7433.0,2629.0
2020-01-03,2020,1,5,22,1110.0,2697.0,0.0,738.0,6865.0,2320.0
2020-01-03,2020,1,5,23,1114.0,2378.0,0.0,685.0,6414.0,2237.0
2020-01-03,2020,1,5,24,1180.0,1974.0,0.0,659.0,5770.0,1957.0
2020-01-04,2020,1,6,1,1229.0,1696.0,0.0,603.0,5254.0,1726.0
2020-01-04,2020,1,6,2,1256.0,1683.0,0.0,594.0,5179.0,1646.0
2020-01-04,2020,1,6,3,1256.0,1645.0,0.0,536.0,4973.0,1536.0
2020-01-04,2020,1,6,4,1258.0,1607.0,0.0,495.0,4804.0,1444.0
2020-01-04,2020,1,6,5,1258.0,1649.0,0.0,428.0,4857.0,1522.0
2020-01-04,2020,1,6,6,1267.0,1781.0,0.0,366.0,5130.0,1716.0
2020-01-04,2020,1,6,7,1305.0,1962.0,1.0,318.0,5496.0,1910.0
2020-01-04,2020,1,6,8,1264.0,2172.0,198.0,299.0,5940.0,2007.0
2020-01-04,2020,1,6,9,1262.0,2290.0,751.0,230.0,6537.0,2004.0
2020-01-04,2020,1,6,10,1257.0,2126.0,1247.0,182.0,6774.0,1962.0
2020-01-04,2020,1,6,11,1251.0,1875.0,1478.0,139.0,6763.0,2020.0
2020-01-04,2020,1,6,12,1251.0,1785.0,1558.0,135.0,6724.0,1995.0
2020-01-04,2020,1,6,13,1245.0,1764.0,1493.0,156.0,6676.0,2018.0
2020-01-04,2020,1,6,14,1241.0,1763.0,1259.0,168.0,6430.0,1999.0
2020-01-04,2020,1,6,15,1251.0,2205.0,797.0,185.0,6527.0,2089.0
2020-01-04,2020,1,6,16,1237.0,2645.0,227.0,178.0,6559.0,2272.0
2020-01-04,2020,1,6,17,1263.0,3108.0,5.0,192.0,6968.0,2400.0
2020-01-04,2020,1,6,18,1459.0,3174.0,0.0,214.0,7548.0,2701.0
2020-01-04,2020,1,6,19,1430.0,3061.0,0.0,236.0,7557.0,2830.0
2020-01-04,2020,1,6,20,1424.0,3111.0,0.0,265.0,7372.0,2572.0
2020-01-04,2020,1,6,21,1435.0,2932.0,0.0,309.0,6986.0,2310.0
2020-01-04,2020,1,6,22,1326.0,2724.0,0.0,339.0,6534.0,2145.0
2020-01-04,2020,1,6,23,1197.0,2544.0,0.0,377.0,6159.0,2041.0
2020-01-04,2020,1,6,24,1107.0,1947.0,0.0,430.0,5607.0,2123.0
2020-01-05,2020,1,7,1,1092.0,1406.0,0.0,457.0,5083.0,2128.0
2020-01-05,2020,1,7,2,1098.0,1412.0,0.0,486.0,4967.0,1971.0
2020-01-05,2020,1,7,3,1096.0,1144.0,0.0,536.0,4734.0,1958.0
2020-01-05,2020,1,7,4,1105.0,886.0,0.0,616.0,4565.0,1958.0
2020-01-05,2020,1,7,5,1105.0,867.0,0.0,649.0,4533.0,1912.0
2020-01-05,2020,1,7,6,1119.0,997.0,0.0,606.0,4672.0,1950.0
2020-01-05,2020,1,7,7,1238.0,1107.0,1.0,626.0,4859.0,1887.0
2020-01-05,2020,1,7,8,1162.0,1328.0,40.0,715.0,5104.0,1859.0
2020-01-05,2020,1,7,9,1184.0,1685.0,133.0,690.0,5639.0,1947.0
2020-01-05,2020,1,7,10,1285.0,1851.0,252.0,770.0,6199.0,2041.0
2020-01-05,2020,1,7,11,1337.0,2075.0,379.0,856.0,6625.0,1978.0
2020-01-05,2020,1,7,12,1575.0,2102.0,407.0,935.0,6907.0,1888.0
2020-01-05,2020,1,7,13,1576.0,2050.0,341.0,943.0,6846.0,1936.0
2020-01-05,2020,1,7,14,1462.0,1773.0,263.0,1026.0,6511.0,1987.0
2020-01-05,2020,1,7,15,1253.0,1881.0,155.0,1262.0,6662.0,2111.0
2020-01-05,2020,1,7,16,1143.0,2098.0,41.0,1369.0,6697.0,2046.0
2020-01-05,2020,1,7,17,1146.0,1967.0,1.0,1471.0,6874.0,2289.0
2020-01-05,2020,1,7,18,1136.0,2009.0,0.0,1521.0,7166.0,2500.0
2020-01-05,2020,1,7,19,1131.0,1860.0,0.0,1592.0,7224.0,2641.0
2020-01-05,2020,1,7,20,1135.0,1845.0,0.0,1614.0,7124.0,2530.0
2020-01-05,2020,1,7,21,1138.0,1895.0,0.0,1570.0,6896.0,2293.0
2020-01-05,2020,1,7,22,1139.0,1689.0,0.0,1506.0,6497.0,2163.0
2020-01-05,2020,1,7,23,1135.0,1494.0,0.0,1494.0,6058.0,1935.0
2020-01-05,2020,1,7,24,1142.0,843.0,0.0,1473.0,5547.0,2089.0
2020-01-06,2020,1,1,1,1180.0,604.0,0.0,1389.0,5024.0,1851.0
2020-01-06,2020,1,1,2,1267.0,701.0,0.0,1282.0,4960.0,1710.0
2020-01-06,2020,1,1,3,1430.0,705.0,0.0,1225.0,4732.0,1372.0
2020-01-06,2020,1,1,4,1421.0,726.0,0.0,1149.0,4586.0,1290.0
2020-01-06,2020,1,1,5,1470.0,731.0,0.0,1102.0,4630.0,1327.0
2020-01-06,2020,1,1,6,1554.0,719.0,0.0,1006.0,4757.0,1478.0
2020-01-06,2020,1,1,7,1568.0,755.0,0.0,1011.0,5062.0,1728.0
2020-01-06,2020,1,1,8,1531.0,1044.0,74.0,1010.0,5408.0,1749.0
2020-01-06,2020,1,1,9,1304.0,1328.0,361.0,981.0,5956.0,1982.0
2020-01-06,2020,1,1,10,1268.0,1542.0,698.0,977.0,6474.0,1989.0
2020-01-06,2020,1,1,11,1273.0,1770.0,881.0,987.0,6985.0,2074.0
2020-01-06,2020,1,1,12,1365.0,2055.0,931.0,971.0,7351.0,2029.0
2020-01-06,2020,1,1,13,1303.0,2118.0,849.0,931.0,7287.0,2086.0
2020-01-06,2020,1,1,14,1224.0,1990.0,666.0,941.0,6851.0,2030.0
2020-01-06,2020,1,1,15,1180.0,2344.0,409.0,933.0,6860.0,1994.0
2020-01-06,2020,1,1,16,1207.0,2448.0,128.0,947.0,6843.0,2113.0
2020-01-06,2020,1,1,17,1279.0,2496.0,3.0,929.0,6992.0,2285.0
2020-01-06,2020,1,1,18,1409.0,2516.0,0.0,931.0,7433.0,2577.0
2020-01-06,2020,1,1,19,1427.0,2397.0,0.0,969.0,7470.0,2677.0
2020-01-06,2020,1,1,20,1357.0,2391.0,0.0,963.0,7427.0,2716.0
2020-01-06,2020,1,1,21,1390.0,2401.0,0.0,953.0,7137.0,2393.0
2020-01-06,2020,1,1,22,1404.0,2334.0,0.0,908.0,6677.0,2031.0
2020-01-06,2020,1,1,23,1352.0,2075.0,0.0,916.0,6266.0,1923.0
2020-01-06,2020,1,1,24,1295.0,1648.0,0.0,867.0,5628.0,1818.0
2020-01-07,2020,1,2,1,1148.0,1576.0,0.0,851.0,5084.0,1509.0
2020-01-07,2020,1,2,2,1191.0,1693.0,0.0,768.0,4983.0,1331.0
2020-01-07,2020,1,2,3,1204.0,1577.0,0.0,724.0,4729.0,1224.0
2020-01-07,2020,1,2,4,1131.0,1565.0,0.0,678.0,4637.0,1263.0
2020-01-07,2020,1,2,5,1145.0,1384.0,0.0,696.0,4755.0,1530.0
2020-01-07,2020,1,2,6,1221.0,1657.0,0.0,715.0,5293.0,1700.0
2020-01-07,2020,1,2,7,1361.0,2026.0,0.0,748.0,6168.0,2033.0
2020-01-07,2020,1,2,8,1417.0,2351.0,112.0,858.0,7060.0,2322.0
2020-01-07,2020,1,2,9,1423.0,2744.0,517.0,898.0,7863.0,2281.0
2020-01-07,2020,1,2,10,1529.0,2714.0,923.0,918.0,8225.0,2141.0
2020-01-07,2020,1,2,11,1524.0,2655.0,1174.0,881.0,8362.0,2128.0
2020-01-07,2020,1,2,12,1506.0,2670.0,1296.0,872.0,8457.0,2113.0
2020-01-07,2020,1,2,13,1500.0,2754.0,1250.0,825.0,8374.0,2045.0
2020-01-07,2020,1,2,14,1379.0,2798.0,1050.0,810.0,8034.0,1997.0
2020-01-07,2020,1,2,15,1188.0,3091.0,699.0,841.0,8048.0,2229.0
2020-01-07,2020,1,2,16,1300.0,3308.0,225.0,883.0,8021.0,2305.0
2020-01-07,2020,1,2,17,1423.0,3265.0,7.0,903.0,8176.0,2578.0
2020-01-07,2020,1,2,18,1427.0,3510.0,0.0,965.0,8632.0,2730.0
2020-01-07,2020,1,2,19,1392.0,3501.0,0.0,1034.0,8606.0,2679.0
2020-01-07,2020,1,2,20,1356.0,3441.0,0.0,1101.0,8455.0,2557.0
2020-01-07,2020,1,2,21,1319.0,3117.0,0.0,1178.0,7891.0,2277.0
2020-01-07,2020,1,2,22,1337.0,2687.0,0.0,1171.0,7223.0,2028.0
2020-01-07,2020,1,2,23,1367.0,2376.0,0.0,1167.0,6714.0,1804.0
2020-01-07,2020,1,2,24,1366.0,1753.0,0.0,1112.0,5915.0,1684.0
2020-01-08,2020,1,3,1,1361.0,1457.0,0.0,1101.0,5368.0,1449.0
2020-01-08,2020,1,3,2,1339.0,1470.0,0.0,1062.0,5280.0,1409.0
2020-01-08,2020,1,3,3,1334.0,1499.0,0.0,1018.0,5080.0,1229.0
2020-01-08,2020,1,3,4,1332.0,1462.0,0.0,1017.0,4962.0,1151.0
2020-01-08,2020,1,3,5,1340.0,1437.0,0.0,1038.0,5064.0,1249.0
2020-01-08,2020,1,3,6,1378.0,1581.0,0.0,1095.0,5682.0,1628.0
2020-01-08,2020,1,3,7,1599.0,2207.0,1.0,1129.0,6713.0,1777.0
2020-01-08,2020,1,3,8,1694.0,2513.0,156.0,1203.0,7316.0,1750.0
2020-01-08,2020,1,3,9,1669.0,2835.0,687.0,1218.0,7871.0,1462.0
2020-01-08,2020,1,3,10,1578.0,2727.0,1157.0,1214.0,7931.0,1255.0
2020-01-08,2020,1,3,11,1424.0,2567.0,1387.0,1230.0,7920.0,1312.0
2020-01-08,2020,1,3,12,1358.0,2583.0,1426.0,1208.0,7854.0,1279.0
2020-01-08,2020,1,3,13,1375.0,2507.0,1397.0,1234.0,7805.0,1292.0
2020-01-08,2020,1,3,14,1348.0,2600.0,1192.0,1242.0,7641.0,1259.0
2020-01-08,2020,1,3,15,1376.0,3037.0,824.0,1212.0,7754.0,1305.0
2020-01-08,2020,1,3,16,1551.0,3344.0,269.0,1201.0,7728.0,1363.0
2020-01-08,2020,1,3,17,1675.0,3533.0,8.0,1171.0,7910.0,1523.0
2020-01-08,2020,1,3,18,1755.0,3574.0,0.0,1246.0,8529.0,1954.0
2020-01-08,2020,1,3,19,1828.0,3512.0,0.0,1249.0,8614.0,2025.0
2020-01-08,2020,1,3,20,1899.0,3484.0,0.0,1240.0,8531.0,1908.0
2020-01-08,2020,1,3,21,1812.0,3392.0,0.0,1265.0,8045.0,1576.0
2020-01-08,2020,1,3,22,1566.0,2920.0,0.0,1284.0,7315.0,1545.0
2020-01-08,2020,1,3,23,1334.0,2401.0,0.0,1335.0,6776.0,1706.0
2020-01-08,2020,1,3,24,1339.0,1744.0,0.0,1319.0,6033.0,1631.0
2020-01-09,2020,1,4,1,1339.0,1197.0,0.0,1275.0,5447.0,1636.0
2020-01-09,2020,1,4,2,1344.0,1168.0,0.0,1230.0,5385.0,1643.0
2020-01-09,2020,1,4,3,1350.0,1223.0,0.0,1167.0,5275.0,1535.0
2020-01-09,2020,1,4,4,1340.0,1325.0,0.0,1109.0,5213.0,1439.0
2020-01-09,2020,1,4,5,1337.0,1346.0,0.0,1053.0,5333.0,1597.0
2020-01-09,2020,1,4,6,1343.0,1828.0,0.0,1021.0,5973.0,1781.0
2020-01-09,2020,1,4,7,1497.0,2726.0,1.0,1026.0,7025.0,1775.0
2020-01-09,2020,1,4,8,1669.0,3355.0,176.0,939.0,7542.0,1403.0
2020-01-09,2020,1,4,9,1659.0,3847.0,716.0,855.0,8161.0,1084.0
2020-01-09,2020,1,4,10,1626.0,3785.0,1181.0,835.0,8236.0,809.0
2020-01-09,2020,1,4,11,1591.0,3625.0,1434.0,797.0,8221.0,774.0
2020-01-09,2020,1,4,12,1575.0,3623.0,1526.0,728.0,8149.0,697.0
2020-01-09,2020,1,4,13,1596.0,3463.0,1471.0,718.0,8025.0,777.0
2020-01-09,2020,1,4,14,1596.0,3523.0,1290.0,625.0,7774.0,740.0
2020-01-09,2020,1,4,15,1687.0,3549.0,894.0,580.0,7840.0,1130.0
2020-01-09,2020,1,4,16,1798.0,3715.0,306.0,548.0,7816.0,1449.0
2020-01-09,2020,1,4,17,1896.0,4040.0,10.0,559.0,8159.0,1654.0
2020-01-09,2020,1,4,18,1978.0,4275.0,0.0,501.0,8719.0,1965.0
2020-01-09,2020,1,4,19,1934.0,4224.0,0.0,453.0,8801.0,2190.0
2020-01-09,2020,1,4,20,1916.0,4183.0,0.0,433.0,8710.0,2178.0
2020-01-09,2020,1,4,21,1888.0,4064.0,0.0,390.0,8204.0,1862.0
2020-01-09,2020,1,4,22,1740.0,3532.0,0.0,328.0,7493.0,1893.0
2020-01-09,2020,1,4,23,1714.0,3117.0,0.0,292.0,6999.0,1876.0
2020-01-09,2020,1,4,24,1545.0,2725.0,0.0,296.0,6190.0,1624.0
2020-01-10,2020,1,5,1,1498.0,2129.0,0.0,245.0,5657.0,1785.0
2020-01-10,2020,1,5,2,1515.0,2075.0,0.0,198.0,5601.0,1813.0
2020-01-10,2020,1,5,3,1517.0,1902.0,0.0,194.0,5425.0,1812.0
2020-01-10,2020,1,5,4,1509.0,1860.0,0.0,200.0,5326.0,1757.0
2020-01-10,2020,1,5,5,1499.0,2048.0,0.0,178.0,5473.0,1748.0
2020-01-10,2020,1,5,6,1675.0,2471.0,0.0,161.0,6028.0,1721.0
2020-01-10,2020,1,5,7,1927.0,3298.0,2.0,135.0,7090.0,1728.0
2020-01-10,2020,1,5,8,2010.0,3610.0,204.0,112.0,7646.0,1710.0
2020-01-10,2020,1,5,9,2018.0,3628.0,782.0,105.0,8090.0,1557.0
2020-01-10,2020,1,5,10,1881.0,3638.0,1263.0,77.0,8053.0,1194.0
2020-01-10,2020,1,5,11,1660.0,3491.0,1505.0,65.0,7907.0,1186.0
2020-01-10,2020,1,5,12,1588.0,3332.0,1581.0,46.0,7774.0,1227.0
2020-01-10,2020,1,5,13,1580.0,3299.0,1519.0,44.0,7626.0,1184.0
2020-01-10,2020,1,5,14,1555.0,3287.0,1298.0,47.0,7373.0,1186.0
2020-01-10,2020,1,5,15,1522.0,3536.0,887.0,50.0,7419.0,1424.0
2020-01-10,2020,1,5,16,1587.0,3928.0,300.0,33.0,7427.0,1579.0
2020-01-10,2020,1,5,17,1677.0,4256.0,9.0,26.0,7793.0,1825.0
2020-01-10,2020,1,5,18,1937.0,4356.0,0.0,36.0,8437.0,2108.0
2020-01-10,2020,1,5,19,2093.0,4348.0,0.0,34.0,8479.0,2004.0
2020-01-10,2020,1,5,20,2087.0,4264.0,0.0,27.0,8326.0,1948.0
2020-01-10,2020,1,5,21,2067.0,3844.0,0.0,18.0,7784.0,1855.0
2020-01-10,2020,1,5,22,1742.0,3599.0,0.0,12.0,7168.0,1815.0
2020-01-10,2020,1,5,23,1580.0,3306.0,0.0,13.0,6763.0,1864.0
2020-01-10,2020,1,5,24,1581.0,2727.0,0.0,23.0,6126.0,1795.0
2020-01-11,2020,1,6,1,1603.0,2274.0,0.0,34.0,5628.0,1717.0
2020-01-11,2020,1,6,2,1487.0,2212.0,0.0,38.0,5506.0,1769.0
2020-01-11,2020,1,6,3,1432.0,1995.0,0.0,29.0,5316.0,1860.0
2020-01-11,2020,1,6,4,1430.0,1948.0,0.0,18.0,5230.0,1834.0
2020-01-11,2020,1,6,5,1427.0,1954.0,0.0,17.0,5232.0,1834.0
2020-01-11,2020,1,6,6,1478.0,2158.0,0.0,18.0,5495.0,1841.0
2020-01-11,2020,1,6,7,1495.0,2797.0,1.0,29.0,5877.0,1555.0
2020-01-11,2020,1,6,8,1488.0,3207.0,191.0,38.0,6408.0,1484.0
2020-01-11,2020,1,6,9,1612.0,3369.0,680.0,57.0,7165.0,1447.0
2020-01-11,2020,1,6,10,1507.0,3302.0,1075.0,57.0,7428.0,1487.0
2020-01-11,2020,1,6,11,1406.0,3259.0,1250.0,68.0,7471.0,1488.0
2020-01-11,2020,1,6,12,1386.0,3231.0,1250.0,77.0,7395.0,1451.0
2020-01-11,2020,1,6,13,1452.0,3136.0,1178.0,75.0,7348.0,1507.0
2020-01-11,2020,1,6,14,1516.0,3095.0,949.0,78.0,7116.0,1478.0
2020-01-11,2020,1,6,15,1495.0,3230.0,555.0,114.0,7168.0,1774.0
2020-01-11,2020,1,6,16,1506.0,3434.0,178.0,105.0,7189.0,1966.0
2020-01-11,2020,1,6,17,1606.0,3627.0,7.0,65.0,7376.0,2071.0
2020-01-11,2020,1,6,18,1728.0,3903.0,0.0,65.0,7915.0,2219.0
2020-01-11,2020,1,6,19,1664.0,3916.0,0.0,73.0,7903.0,2250.0
2020-01-11,2020,1,6,20,1737.0,3971.0,0.0,99.0,7707.0,1900.0
2020-01-11,2020,1,6,21,1570.0,3705.0,0.0,132.0,7291.0,1884.0
2020-01-11,2020,1,6,22,1345.0,3307.0,0.0,217.0,6744.0,1875.0
2020-01-11,2020,1,6,23,1309.0,2794.0,0.0,280.0,6290.0,1907.0
2020-01-11,2020,1,6,24,1344.0,2206.0,0.0,285.0,5734.0,1899.0
2020-01-12,2020,1,7,1,1365.0,1632.0,0.0,308.0,5241.0,1936.0
2020-01-12,2020,1,7,2,1361.0,1564.0,0.0,304.0,5142.0,1913.0
2020-01-12,2020,1,7,3,1356.0,1328.0,0.0,345.0,4921.0,1892.0
2020-01-12,2020,1,7,4,1307.0,1178.0,0.0,362.0,4747.0,1900.0
2020-01-12,2020,1,7,5,1297.0,1168.0,0.0,373.0,4749.0,1911.0
2020-01-12,2020,1,7,6,1308.0,1267.0,0.0,378.0,4889.0,1936.0
2020-01-12,2020,1,7,7,1362.0,1513.0,1.0,399.0,5111.0,1836.0
2020-01-12,2020,1,7,8,1323.0,1821.0,89.0,371.0,5432.0,1828.0
2020-01-12,2020,1,7,9,1335.0,2046.0,351.0,354.0,5939.0,1853.0
2020-01-12,2020,1,7,10,1340.0,2403.0,583.0,346.0,6542.0,1870.0
2020-01-12,2020,1,7,11,1495.0,2719.0,660.0,290.0,6938.0,1774.0
2020-01-12,2020,1,7,12,1668.0,2766.0,619.0,243.0,7077.0,1781.0
2020-01-12,2020,1,7,13,1756.0,2703.0,501.0,250.0,6988.0,1778.0
2020-01-12,2020,1,7,14,1774.0,2383.0,403.0,304.0,6638.0,1774.0
2020-01-12,2020,1,7,15,1672.0,2451.0,252.0,380.0,6595.0,1840.0
2020-01-12,2020,1,7,16,1477.0,2684.0,83.0,452.0,6583.0,1887.0
2020-01-12,2020,1,7,17,1378.0,3048.0,4.0,492.0,6801.0,1879.0
2020-01-12,2020,1,7,18,1553.0,3138.0,0.0,546.0,7328.0,2091.0
2020-01-12,2020,1,7,19,1634.0,3022.0,0.0,595.0,7399.0,2148.0
2020-01-12,2020,1,7,20,1653.0,3031.0,0.0,680.0,7319.0,1955.0
2020-01-12,2020,1,7,21,1484.0,3020.0,0.0,667.0,7032.0,1861.0
2020-01-12,2020,1,7,22,1411.0,2628.0,0.0,660.0,6569.0,1870.0
2020-01-12,2020,1,7,23,1338.0,2364.0,0.0,612.0,6098.0,1784.0
2020-01-12,2020,1,7,24,1376.0,1891.0,0.0,560.0,5479.0,1652.0
2020-01-13,2020,1,1,1,1427.0,1333.0,0.0,556.0,4978.0,1662.0
2020-01-13,2020,1,1,2,1448.0,1408.0,0.0,526.0,4915.0,1533.0
2020-01-13,2020,1,1,3,1490.0,1342.0,0.0,606.0,4756.0,1318.0
2020-01-13,2020,1,1,4,1447.0,1326.0,0.0,641.0,4648.0,1234.0
2020-01-13,2020,1,1,5,1442.0,1353.0,0.0,665.0,4804.0,1344.0
2020-01-13,2020,1,1,6,1502.0,1561.0,0.0,674.0,5396.0,1659.0
2020-01-13,2020,1,1,7,1443.0,2791.0,1.0,722.0,6377.0,1420.0
2020-01-13,2020,1,1,8,1480.0,3403.0,105.0,665.0,6942.0,1289.0
2020-01-13,2020,1,1,9,1566.0,3627.0,459.0,589.0,7391.0,1150.0
2020-01-13,2020,1,1,10,1597.0,3618.0,850.0,490.0,7416.0,861.0
2020-01-13,2020,1,1,11,1502.0,3662.0,1051.0,418.0,7370.0,737.0
2020-01-13,2020,1,1,12,1521.0,3535.0,1077.0,358.0,7267.0,776.0
2020-01-13,2020,1,1,13,1563.0,3590.0,965.0,309.0,7205.0,778.0
2020-01-13,2020,1,1,14,1562.0,3703.0,799.0,286.0,7119.0,769.0
2020-01-13,2020,1,1,15,1558.0,3994.0,587.0,287.0,7230.0,804.0
2020-01-13,2020,1,1,16,1563.0,4208.0,218.0,269.0,7222.0,964.0
2020-01-13,2020,1,1,17,1645.0,4338.0,10.0,254.0,7392.0,1145.0
2020-01-13,2020,1,1,18,1729.0,4362.0,0.0,229.0,7938.0,1618.0
2020-01-13,2020,1,1,19,1760.0,4369.0,0.0,180.0,8021.0,1712.0
2020-01-13,2020,1,1,20,1788.0,4372.0,0.0,138.0,7964.0,1666.0
2020-01-13,2020,1,1,21,1813.0,4304.0,0.0,126.0,7615.0,1372.0
2020-01-13,2020,1,1,22,1765.0,3928.0,0.0,85.0,6942.0,1164.0
2020-01-13,2020,1,1,23,1551.0,3239.0,0.0,69.0,6471.0,1612.0
