Date,Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2018-01-11,2018,1,4,4,2219.0,1266.0,0.0,91.0,4703.0,1127.0
2018-01-11,2018,1,4,5,2248.0,1341.0,0.0,72.0,4811.0,1150.0
2018-01-11,2018,1,4,6,2262.0,1601.0,0.0,62.0,5295.0,1370.0
2018-01-11,2018,1,4,7,2286.0,2190.0,0.0,59.0,6168.0,1633.0
2018-01-11,2018,1,4,8,2534.0,2626.0,50.0,48.0,6616.0,1358.0
2018-01-11,2018,1,4,9,2652.0,2869.0,206.0,42.0,7062.0,1293.0
2018-01-11,2018,1,4,10,2694.0,2658.0,367.0,42.0,7200.0,1439.0
2018-01-11,2018,1,4,11,2685.0,2887.0,457.0,31.0,7207.0,1147.0
2018-01-11,2018,1,4,12,2652.0,3006.0,483.0,37.0,7148.0,970.0
2018-01-11,2018,1,4,13,2590.0,2890.0,502.0,47.0,7023.0,994.0
2018-01-11,2018,1,4,14,2546.0,2821.0,383.0,59.0,6794.0,985.0
2018-01-11,2018,1,4,15,2510.0,3118.0,230.0,95.0,6988.0,1035.0
2018-01-11,2018,1,4,16,2599.0,3239.0,71.0,128.0,6960.0,923.0
2018-01-11,2018,1,4,17,2540.0,3180.0,3.0,141.0,7167.0,1303.0
2018-01-11,2018,1,4,18,2617.0,3409.0,0.0,170.0,7679.0,1483.0
2018-01-11,2018,1,4,19,2700.0,3227.0,0.0,167.0,7741.0,1647.0
2018-01-11,2018,1,4,20,2733.0,3174.0,0.0,156.0,7651.0,1588.0
2018-01-11,2018,1,4,21,2628.0,3114.0,0.0,172.0,7230.0,1316.0
2018-01-11,2018,1,4,22,2430.0,2588.0,0.0,191.0,6531.0,1322.0
2018-01-11,2018,1,4,23,2343.0,2116.0,0.0,255.0,6146.0,1432.0
2018-01-11,2018,1,4,24,2337.0,1441.0,0.0,314.0,5474.0,1382.0
2018-01-12,2018,1,5,1,2343.0,1018.0,0.0,296.0,5002.0,1345.0
2018-01-12,2018,1,5,2,2237.0,1045.0,0.0,302.0,4963.0,1379.0
2018-01-12,2018,1,5,3,2152.0,965.0,0.0,293.0,4781.0,1371.0
2018-01-12,2018,1,5,4,2075.0,967.0,0.0,274.0,4677.0,1361.0
2018-01-12,2018,1,5,5,2086.0,1091.0,0.0,245.0,4806.0,1384.0
2018-01-12,2018,1,5,6,2120.0,1417.0,0.0,206.0,5239.0,1496.0
2018-01-12,2018,1,5,7,2212.0,2012.0,1.0,176.0,6063.0,1662.0
2018-01-12,2018,1,5,8,2352.0,2444.0,106.0,149.0,6551.0,1500.0
2018-01-12,2018,1,5,9,2432.0,2648.0,444.0,136.0,6960.0,1300.0
2018-01-12,2018,1,5,10,2511.0,2529.0,741.0,113.0,6998.0,1104.0
2018-01-12,2018,1,5,11,2500.0,2413.0,853.0,102.0,6982.0,1114.0
2018-01-12,2018,1,5,12,2516.0,2501.0,786.0,106.0,6937.0,1028.0
2018-01-12,2018,1,5,13,2535.0,2359.0,701.0,109.0,6805.0,1101.0
2018-01-12,2018,1,5,14,2499.0,2268.0,530.0,133.0,6587.0,1157.0
2018-01-12,2018,1,5,15,2485.0,2423.0,288.0,170.0,6701.0,1335.0
2018-01-12,2018,1,5,16,2510.0,2626.0,70.0,248.0,6675.0,1221.0
2018-01-12,2018,1,5,17,2597.0,2587.0,1.0,330.0,6921.0,1406.0
2018-01-12,2018,1,5,18,2693.0,2887.0,0.0,432.0,7404.0,1392.0
2018-01-12,2018,1,5,19,2677.0,2934.0,0.0,489.0,7444.0,1344.0
2018-01-12,2018,1,5,20,2642.0,2816.0,0.0,596.0,7309.0,1255.0
2018-01-12,2018,1,5,21,2506.0,2351.0,0.0,641.0,6868.0,1370.0
2018-01-12,2018,1,5,22,2276.0,1919.0,0.0,708.0,6304.0,1401.0
2018-01-12,2018,1,5,23,2262.0,1744.0,0.0,683.0,6057.0,1368.0
2018-01-12,2018,1,5,24,2333.0,1103.0,0.0,663.0,5548.0,1449.0
2018-01-13,2018,1,6,1,2261.0,735.0,0.0,646.0,5064.0,1422.0
2018-01-13,2018,1,6,2,2241.0,757.0,0.0,521.0,5038.0,1519.0
2018-01-13,2018,1,6,3,2262.0,806.0,0.0,499.0,4882.0,1315.0
2018-01-13,2018,1,6,4,2304.0,782.0,0.0,507.0,4741.0,1148.0
2018-01-13,2018,1,6,5,2339.0,693.0,0.0,379.0,4761.0,1350.0
2018-01-13,2018,1,6,6,2272.0,685.0,0.0,398.0,4930.0,1575.0
2018-01-13,2018,1,6,7,2223.0,975.0,0.0,361.0,5263.0,1704.0
2018-01-13,2018,1,6,8,2248.0,1408.0,21.0,337.0,5739.0,1725.0
2018-01-13,2018,1,6,9,2325.0,1921.0,98.0,343.0,6514.0,1827.0
2018-01-13,2018,1,6,10,2299.0,2194.0,231.0,316.0,6878.0,1838.0
2018-01-13,2018,1,6,11,2417.0,2227.0,333.0,291.0,7105.0,1837.0
2018-01-13,2018,1,6,12,2474.0,2207.0,395.0,271.0,7139.0,1792.0
2018-01-13,2018,1,6,13,2518.0,2161.0,344.0,307.0,7065.0,1735.0
2018-01-13,2018,1,6,14,2387.0,2139.0,283.0,334.0,6751.0,1608.0
2018-01-13,2018,1,6,15,2288.0,2293.0,196.0,381.0,6896.0,1738.0
2018-01-13,2018,1,6,16,2453.0,2303.0,65.0,444.0,6907.0,1642.0
2018-01-13,2018,1,6,17,2474.0,2289.0,2.0,517.0,6926.0,1644.0
2018-01-13,2018,1,6,18,2593.0,2553.0,0.0,669.0,7335.0,1520.0
2018-01-13,2018,1,6,19,2726.0,2583.0,0.0,758.0,7375.0,1308.0
2018-01-13,2018,1,6,20,2574.0,2414.0,0.0,963.0,7192.0,1241.0
2018-01-13,2018,1,6,21,2349.0,2109.0,0.0,1153.0,6817.0,1206.0
2018-01-13,2018,1,6,22,2193.0,1491.0,0.0,1268.0,6195.0,1243.0
2018-01-13,2018,1,6,23,2113.0,1229.0,0.0,1373.0,5865.0,1150.0
2018-01-13,2018,1,6,24,2243.0,645.0,0.0,1409.0,5336.0,1039.0
2018-01-14,2018,1,7,1,2287.0,161.0,0.0,1427.0,4886.0,1011.0
2018-01-14,2018,1,7,2,2201.0,136.0,0.0,1376.0,4845.0,1132.0
