Date,Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2020-01-02,2020,1,4,19,1875.0,2871.0,0,999.0,7742.0,1997.0
2020-01-02,2020,1,4,20,2610.0,2218.0,0,967.0,7711.0,1916.0
2020-01-02,2020,1,4,21,1750.0,4161.0,0,311.0,7230.0,1008.0
2020-01-02,2020,1,4,22,2367.0,3600.0,0,243.0,6978.0,768.0
2020-01-02,2020,1,4,23,2742.0,2956.0,0,595.0,7000.0,707.0
2020-01-02,2020,1,4,24,2721.0,1495.0,0,1060.0,6112.0,836.0
2020-01-03,2020,1,5,1,1451.0,1951.0,0,403.0,5039.0,1234.0
2020-01-03,2020,1,5,2,1377.0,1734.0,0,861.0,5387.0,1415.0
2020-01-03,2020,1,5,3,1531.0,870.0,0,928.0,4808.0,1479.0
2020-01-03,2020,1,5,4,1920.0,1009.0,0,1472.0,4808.0,407.0
2020-01-03,2020,1,5,5,1608.0,1807.0,0,961.0,5367.0,991.0
2020-01-03,2020,1,5,6,1281.0,2197.0,0,1285.0,5237.0,474.0
2020-01-03,2020,1,5,7,1602.0,801.0,0,686.0,4999.0,1910.0
2020-01-03,2020,1,5,8,1623.0,2438.0,187.0,866.0,6932.0,1818.0
2020-01-03,2020,1,5,9,1963.0,2987.0,455.0,100.0,7399.0,1894.0
2020-01-03,2020,1,5,10,1094.0,2818.0,844.0,549.0,7809.0,2504.0
2020-01-03,2020,1,5,11,1509.0,2830.0,652.0,759.0,6834.0,1084.0
2020-01-03,2020,1,5,12,2776.0,2709.0,1591.0,344.0,8107.0,687.0
2020-01-03,2020,1,5,13,1629.0,1374.0,802.0,1493.0,6528.0,1230.0
2020-01-03,2020,1,5,14,2287.0,2005.0,523.0,1420.0,6588.0,353.0
2020-01-03,2020,1,5,15,2387.0,2894.0,163.0,156.0,7341.0,1741.0
2020-01-03,2020,1,5,16,2583.0,2439.0,179.0,1513.0,6756.0,42.0
2020-01-03,2020,1,5,17,1613.0,4267.0,38.0,552.0,7473.0,1003.0
2020-01-03,2020,1,5,18,2478.0,2829.0,0,959.0,8907.0,2641.0
2020-01-03,2020,1,5,19,2689.0,2424.0,0,396.0,8207.0,2698.0
2020-01-03,2020,1,5,20,1917.0,2486.0,0,924.0,8270.0,2943.0
2020-01-03,2020,1,5,21,1480.0,2932.0,0,76.0,7912.0,3424.0
2020-01-03,2020,1,5,22,2797.0,2197.0,0,908.0,6304.0,402.0
2020-01-03,2020,1,5,23,2436.0,2792.0,0,499.0,6669.0,942.0
2020-01-03,2020,1,5,24,1501.0,2986.0,0,1292.0,5768.0,-11.0
2020-01-04,2020,1,6,1,1755.0,2120.0,0,1399.0,5231.0,-43.0
2020-01-04,2020,1,6,2,2363.0,924.0,0,366.0,5038.0,1385.0
2020-01-04,2020,1,6,3,1712.0,1776.0,0,354.0,5389.0,1547.0
2020-01-04,2020,1,6,4,1465.0,1565.0,0,440.0,4966.0,1496.0
2020-01-04,2020,1,6,5,1425.0,2118.0,0,228.0,5232.0,1461.0
2020-01-04,2020,1,6,6,2088.0,2559.0,0,1537.0,4992.0,-1192.0
2020-01-04,2020,1,6,7,2494.0,208.0,8.0,1554.0,5518.0,1254.0
2020-01-04,2020,1,6,8,2018.0,1913.0,145.0,550.0,6417.0,1791.0
2020-01-04,2020,1,6,9,1739.0,3105.0,716.0,681.0,5602.0,-639.0
2020-01-04,2020,1,6,10,1366.0,4185.0,327.0,871.0,6865.0,116.0
2020-01-04,2020,1,6,11,2487.0,3108.0,421.0,203.0,7066.0,847.0
2020-01-04,2020,1,6,12,1591.0,3407.0,846.0,1548.0,7513.0,121.0
2020-01-04,2020,1,6,13,2296.0,3683.0,713.0,270.0,7349.0,387.0
2020-01-04,2020,1,6,14,1113.0,3452.0,1259.0,378.0,7213.0,1011.0
2020-01-04,2020,1,6,15,1611.0,2866.0,253.0,696.0,6896.0,1470.0
2020-01-04,2020,1,6,16,2337.0,1769.0,249.0,744.0,7188.0,2089.0
2020-01-04,2020,1,6,17,2758.0,3648.0,0,548.0,7921.0,967.0
2020-01-04,2020,1,6,18,2455.0,3531.0,0,71.0,8423.0,2366.0
2020-01-04,2020,1,6,19,2353.0,1585.0,0,234.0,8005.0,3833.0
2020-01-04,2020,1,6,20,2246.0,3715.0,0,1592.0,7573.0,20.0
2020-01-04,2020,1,6,21,1461.0,1793.0,0,654.0,6817.0,2909.0
2020-01-04,2020,1,6,22,1557.0,1865.0,0,208.0,6535.0,2905.0
2020-01-04,2020,1,6,23,1520.0,1771.0,0,195.0,6165.0,2679.0
2020-01-04,2020,1,6,24,1933.0,988.0,0,716.0,6444.0,2807.0
2020-01-05,2020,1,7,1,2583.0,950.0,0,1516.0,5301.0,252.0
2020-01-05,2020,1,7,2,2298.0,2333.0,0,1373.0,4966.0,-1038.0
2020-01-05,2020,1,7,3,1122.0,1259.0,0,647.0,5309.0,2281.0
2020-01-05,2020,1,7,4,1960.0,763.0,0,186.0,4737.0,1828.0
2020-01-05,2020,1,7,5,2096.0,688.0,0,977.0,4894.0,1133.0
2020-01-05,2020,1,7,6,1457.0,1750.0,0,244.0,4913.0,1462.0
2020-01-05,2020,1,7,7,1309.0,3764.0,13.0,558.0,4843.0,-801.0
2020-01-05,2020,1,7,8,2058.0,1257.0,41.0,739.0,5431.0,1336.0
2020-01-05,2020,1,7,9,2318.0,2288.0,559.0,677.0,5864.0,22.0
2020-01-05,2020,1,7,10,1961.0,2195.0,447.0,1358.0,6955.0,994.0
2020-01-05,2020,1,7,11,1991.0,2886.0,1499.0,73.0,6937.0,488.0
2020-01-05,2020,1,7,12,1358.0,1314.0,1400.0,1180.0,6874.0,1622.0
2020-01-05,2020,1,7,13,1856.0,3048.0,1201.0,1455.0,6719.0,-841.0
2020-01-05,2020,1,7,14,2047.0,1030.0,578.0,139.0,7266.0,3472.0
2020-01-05,2020,1,7,15,1932.0,2787.0,858.0,305.0,7574.0,1692.0
2020-01-05,2020,1,7,16,2670.0,3599.0,155.0,1403.0,6583.0,-1244.0
2020-01-05,2020,1,7,17,1341.0,4234.0,0,106.0,6799.0,1118.0
2020-01-05,2020,1,7,18,1525.0,3367.0,0,1098.0,7327.0,1337.0
2020-01-05,2020,1,7,19,2701.0,3819.0,0,215.0,7411.0,676.0
2020-01-05,2020,1,7,20,2131.0,3555.0,0,408.0,7389.0,1295.0
2020-01-05,2020,1,7,21,2500.0,3444.0,0,965.0,6743.0,-166.0
2020-01-05,2020,1,7,22,2415.0,2795.0,0,136.0,7689.0,2343.0
2020-01-05,2020,1,7,23,2600.0,2342.0,0,604.0,5748.0,202.0
2020-01-05,2020,1,7,24,2098.0,1759.0,0,1415.0,5432.0,160.0
2020-01-06,2020,1,1,1,1857.0,1213.0,0,520.0,5023.0,1433.0
2020-01-06,2020,1,1,2,2060.0,1232.0,0,809.0,4916.0,815.0
2020-01-06,2020,1,1,3,2238.0,1669.0,0,1132.0,5214.0,175.0
2020-01-06,2020,1,1,4,1909.0,1483.0,0,33.0,4549.0,1124.0
2020-01-06,2020,1,1,5,2083.0,1957.0,0,602.0,4631.0,-11.0
2020-01-06,2020,1,1,6,2763.0,1377.0,0,907.0,5474.0,427.0
2020-01-06,2020,1,1,7,2286.0,756.0,0,645.0,5063.0,1376.0
2020-01-06,2020,1,1,8,2531.0,3153.0,195.0,564.0,6626.0,183.0
2020-01-06,2020,1,1,9,1694.0,3130.0,488.0,965.0,8723.0,2446.0
2020-01-06,2020,1,1,10,1457.0,2791.0,225.0,552.0,7033.0,2008.0
2020-01-06,2020,1,1,11,1321.0,1298.0,1195.0,232.0,7370.0,3324.0
2020-01-06,2020,1,1,12,2223.0,2991.0,1107.0,831.0,8125.0,973.0
2020-01-06,2020,1,1,13,2068.0,3279.0,1316.0,695.0,8182.0,824.0
2020-01-06,2020,1,1,14,2233.0,1244.0,731.0,13.0,5123.0,902.0
2020-01-06,2020,1,1,15,1309.0,3721.0,557.0,490.0,6771.0,694.0
2020-01-06,2020,1,1,16,1780.0,1881.0,215.0,1425.0,7707.0,2406.0
2020-01-06,2020,1,1,17,1958.0,3668.0,16.0,768.0,8629.0,2219.0
2020-01-06,2020,1,1,18,2021.0,2963.0,0,1362.0,7434.0,1088.0
2020-01-06,2020,1,1,19,2596.0,2397.0,0,1264.0,8416.0,2159.0
2020-01-06,2020,1,1,20,2175.0,2060.0,0,547.0,8412.0,3630.0
2020-01-06,2020,1,1,21,2318.0,2925.0,0,1228.0,7812.0,1341.0
2020-01-06,2020,1,1,22,2827.0,3607.0,0,78.0,7061.0,549.0
2020-01-06,2020,1,1,23,1207.0,2044.0,0,624.0,6484.0,2609.0
2020-01-06,2020,1,1,24,2806.0,1229.0,0,216.0,5619.0,1368.0
2020-01-07,2020,1,2,1,2112.0,1984.0,0,225.0,5220.0,899.0
2020-01-07,2020,1,2,2,1652.0,1271.0,0,704.0,4885.0,1258.0
2020-01-07,2020,1,2,3,1982.0,1329.0,0,661.0,5039.0,1067.0
2020-01-07,2020,1,2,4,1487.0,1442.0,0,163.0,5165.0,2073.0
2020-01-07,2020,1,2,5,2234.0,964.0,0,1072.0,5270.0,1000.0
2020-01-07,2020,1,2,6,1110.0,2560.0,0,566.0,5676.0,1440.0
2020-01-07,2020,1,2,7,1408.0,1736.0,0,600.0,6291.0,2547.0
2020-01-07,2020,1,2,8,1498.0,3021.0,83.0,724.0,7286.0,1960.0
2020-01-07,2020,1,2,9,1689.0,3104.0,545.0,758.0,7616.0,1520.0
2020-01-07,2020,1,2,10,1991.0,2713.0,293.0,439.0,7262.0,1826.0
2020-01-07,2020,1,2,11,2729.0,2738.0,1552.0,106.0,6280.0,-845.0
2020-01-07,2020,1,2,12,2573.0,1063.0,604.0,1047.0,8360.0,3073.0
2020-01-07,2020,1,2,13,2000.0,1279.0,499.0,376.0,7897.0,3743.0
2020-01-07,2020,1,2,14,1847.0,3074.0,884.0,1139.0,8496.0,1552.0
2020-01-07,2020,1,2,15,1527.0,1882.0,651.0,311.0,8020.0,3649.0
2020-01-07,2020,1,2,16,1597.0,3098.0,54.0,730.0,7188.0,1709.0
2020-01-07,2020,1,2,17,2138.0,1945.0,0,624.0,8236.0,3529.0
2020-01-07,2020,1,2,18,1509.0,2802.0,0,87.0,8696.0,4298.0
2020-01-07,2020,1,2,19,1894.0,3231.0,0,1042.0,8562.0,2395.0
2020-01-07,2020,1,2,20,2549.0,2351.0,0,366.0,8458.0,3192.0
2020-01-07,2020,1,2,21,1342.0,3381.0,0,453.0,7656.0,2480.0
2020-01-07,2020,1,2,22,1894.0,1960.0,0,823.0,7222.0,2545.0
2020-01-07,2020,1,2,23,1633.0,2216.0,0,1509.0,5912.0,554.0
2020-01-07,2020,1,2,24,1340.0,1231.0,0,1011.0,5708.0,2126.0
2020-01-08,2020,1,3,1,1878.0,749.0,0,307.0,5316.0,2382.0
2020-01-08,2020,1,3,2,1726.0,1407.0,0,586.0,4859.0,1140.0
2020-01-08,2020,1,3,3,2746.0,337.0,0,28.0,5203.0,2092.0
2020-01-08,2020,1,3,4,2158.0,1873.0,0,345.0,4835.0,459.0
2020-01-08,2020,1,3,5,1184.0,1736.0,0,473.0,4572.0,1179.0
2020-01-08,2020,1,3,6,1284.0,520.0,0,455.0,5523.0,3264.0
2020-01-08,2020,1,3,7,1506.0,1492.0,0,1201.0,5335.0,1136.0
2020-01-08,2020,1,3,8,1849.0,3761.0,117.0,212.0,7249.0,1310.0
2020-01-08,2020,1,3,9,2534.0,3445.0,978.0,322.0,7412.0,133.0
2020-01-08,2020,1,3,10,1828.0,1541.0,1302.0,902.0,7403.0,1830.0
2020-01-08,2020,1,3,11,1338.0,3741.0,1677.0,1349.0,6814.0,-1291.0
2020-01-08,2020,1,3,12,2535.0,1116.0,832.0,419.0,7841.0,2939.0
2020-01-08,2020,1,3,13,1774.0,3627.0,501.0,693.0,6991.0,396.0
2020-01-08,2020,1,3,14,2733.0,3787.0,1089.0,626.0,6431.0,-1804.0
2020-01-08,2020,1,3,15,1916.0,2344.0,406.0,937.0,7252.0,1649.0
2020-01-08,2020,1,3,16,1911.0,2884.0,254.0,269.0,7147.0,1829.0
2020-01-08,2020,1,3,17,1091.0,2300.0,10.0,977.0,6801.0,2423.0
2020-01-08,2020,1,3,18,1811.0,3286.0,0,680.0,7583.0,1806.0
2020-01-08,2020,1,3,19,1534.0,2886.0,0,1368.0,8354.0,2566.0
2020-01-08,2020,1,3,20,2494.0,2904.0,0,551.0,7678.0,1729.0
2020-01-08,2020,1,3,21,1586.0,2799.0,0,1228.0,7324.0,1711.0
2020-01-08,2020,1,3,22,2069.0,3716.0,0,474.0,6432.0,173.0
2020-01-08,2020,1,3,23,2460.0,3427.0,0,1033.0,6233.0,-687.0
2020-01-08,2020,1,3,24,1387.0,1617.0,186.0,331.0,5138.0,1617.0
2020-01-09,2020,1,4,1,1637.0,1349.0,11.0,492.0,5433.0,1944.0
2020-01-09,2020,1,4,2,1589.0,1684.0,0,878.0,5538.0,1387.0
2020-01-09,2020,1,4,3,2708.0,898.0,0,271.0,5135.0,1258.0
2020-01-09,2020,1,4,4,1611.0,936.0,0,186.0,4462.0,1729.0
2020-01-09,2020,1,4,5,2662.0,830.0,0,834.0,5192.0,866.0
2020-01-09,2020,1,4,6,1401.0,1602.0,0,344.0,5218.0,1871.0
2020-01-09,2020,1,4,7,1419.0,1437.0,0,858.0,6090.0,2376.0
2020-01-09,2020,1,4,8,1354.0,2280.0,105.0,249.0,6898.0,2910.0
2020-01-09,2020,1,4,9,2016.0,3728.0,366.0,1171.0,7759.0,478.0
2020-01-09,2020,1,4,10,2336.0,3311.0,1155.0,680.0,8289.0,807.0
2020-01-09,2020,1,4,11,1695.0,2153.0,1500.0,73.0,8638.0,3217.0
2020-01-09,2020,1,4,12,1517.0,2546.0,354.0,440.0,8760.0,3903.0
2020-01-09,2020,1,4,13,1651.0,2902.0,1115.0,695.0,8025.0,1662.0
2020-01-09,2020,1,4,14,2290.0,3710.0,690.0,961.0,7574.0,-77.0
2020-01-09,2020,1,4,15,1161.0,2867.0,644.0,59.0,6988.0,2257.0
2020-01-09,2020,1,4,16,1859.0,3715.0,525.0,378.0,7203.0,726.0
2020-01-09,2020,1,4,17,2558.0,3379.0,0,375.0,6884.0,572.0
2020-01-09,2020,1,4,18,2207.0,2838.0,0,749.0,8101.0,2307.0
2020-01-09,2020,1,4,19,1298.0,1668.0,0,1083.0,7792.0,3743.0
2020-01-09,2020,1,4,20,1812.0,3326.0,0,769.0,7712.0,1805.0
2020-01-09,2020,1,4,21,2047.0,3392.0,0,825.0,7091.0,827.0
2020-01-09,2020,1,4,22,2005.0,3504.0,0,1505.0,6979.0,-35.0
2020-01-09,2020,1,4,23,1487.0,2364.0,0,1140.0,6185.0,1194.0
2020-01-09,2020,1,4,24,2293.0,1544.0,0,585.0,5336.0,914.0
2020-01-10,2020,1,5,1,2426.0,1684.0,0,837.0,5241.0,294.0
2020-01-10,2020,1,5,2,2279.0,1362.0,0,667.0,4925.0,617.0
2020-01-10,2020,1,5,3,2257.0,1107.0,0,802.0,5427.0,1261.0
2020-01-10,2020,1,5,4,2025.0,1889.0,0,1218.0,5238.0,106.0
2020-01-10,2020,1,5,5,2602.0,1167.0,0,1158.0,4585.0,-342.0
2020-01-10,2020,1,5,6,2757.0,1784.0,0,1055.0,5974.0,378.0
2020-01-10,2020,1,5,7,1577.0,2137.0,0,1418.0,6712.0,1580.0
2020-01-10,2020,1,5,8,2082.0,3564.0,40.0,193.0,6948.0,1069.0
2020-01-10,2020,1,5,9,2754.0,4146.0,205.0,741.0,6960.0,-886.0
2020-01-10,2020,1,5,10,2305.0,2127.0,651.0,175.0,7647.0,2389.0
2020-01-10,2020,1,5,11,1910.0,2145.0,1249.0,706.0,6835.0,825.0
2020-01-10,2020,1,5,12,2273.0,3347.0,1346.0,355.0,8123.0,802.0
2020-01-10,2020,1,5,13,1694.0,1937.0,1580.0,981.0,6526.0,334.0
2020-01-10,2020,1,5,14,2616.0,776.0,1026.0,314.0,7840.0,3108.0
2020-01-10,2020,1,5,15,2008.0,3902.0,336.0,205.0,7713.0,1262.0
2020-01-10,2020,1,5,16,2092.0,3161.0,70.0,209.0,7163.0,1631.0
2020-01-10,2020,1,5,17,1800.0,3012.0,36.0,170.0,8128.0,3110.0
2020-01-10,2020,1,5,18,1441.0,3189.0,0,511.0,7079.0,1938.0
2020-01-10,2020,1,5,19,1578.0,1565.0,0,559.0,8812.0,5110.0
2020-01-10,2020,1,5,20,2540.0,2354.0,0,671.0,8112.0,2547.0
2020-01-10,2020,1,5,21,1458.0,4159.0,0,558.0,7914.0,1739.0
2020-01-10,2020,1,5,22,1500.0,1417.0,0,46.0,6720.0,3757.0
2020-01-10,2020,1,5,23,1551.0,2508.0,0,562.0,6764.0,2143.0
2020-01-10,2020,1,5,24,1747.0,1098.0,0,1457.0,6127.0,1825.0
2020-01-11,2020,1,6,1,2540.0,1019.0,0,1094.0,5101.0,448.0
2020-01-11,2020,1,6,2,1587.0,987.0,0,540.0,5251.0,2137.0
2020-01-11,2020,1,6,3,1425.0,1577.0,0,1265.0,5323.0,1056.0
2020-01-11,2020,1,6,4,2632.0,1462.0,0,931.0,5000.0,-25.0
2020-01-11,2020,1,6,5,2339.0,340.0,0,325.0,4988.0,1984.0
2020-01-11,2020,1,6,6,1588.0,1885.0,0,599.0,4909.0,837.0
2020-01-11,2020,1,6,7,1842.0,1737.0,0,79.0,5765.0,2107.0
2020-01-11,2020,1,6,8,2147.0,2691.0,64.0,642.0,6167.0,623.0
2020-01-11,2020,1,6,9,1595.0,3626.0,475.0,194.0,6853.0,963.0
2020-01-11,2020,1,6,10,1759.0,1180.0,520.0,306.0,7303.0,3538.0
2020-01-11,2020,1,6,11,2599.0,1329.0,1324.0,681.0,7686.0,1753.0
2020-01-11,2020,1,6,12,1783.0,1624.0,778.0,94.0,7052.0,2773.0
2020-01-11,2020,1,6,13,1780.0,3331.0,850.0,442.0,7348.0,945.0
2020-01-11,2020,1,6,14,1464.0,2418.0,846.0,565.0,7351.0,2058.0
2020-01-11,2020,1,6,15,1723.0,3550.0,588.0,357.0,7403.0,1185.0
2020-01-11,2020,1,6,16,2734.0,3394.0,133.0,172.0,6730.0,297.0
2020-01-11,2020,1,6,17,1339.0,2691.0,7.0,640.0,7922.0,3245.0
2020-01-11,2020,1,6,18,1791.0,3934.0,0,1381.0,7904.0,798.0
2020-01-11,2020,1,6,19,2192.0,3679.0,0,1516.0,7683.0,296.0
2020-01-11,2020,1,6,20,2739.0,3572.0,0,728.0,6873.0,-166.0
2020-01-11,2020,1,6,21,1795.0,2315.0,0,656.0,7118.0,2352.0
2020-01-11,2020,1,6,22,2080.0,2668.0,7.0,115.0,7077.0,2207.0
2020-01-11,2020,1,6,23,1856.0,1556.0,0,703.0,5873.0,1758.0
2020-01-11,2020,1,6,24,2075.0,1930.0,0,1512.0,6093.0,576.0
2020-01-12,2020,1,7,1,2799.0,1945.0,0,823.0,5542.0,-25.0
2020-01-12,2020,1,7,2,1957.0,1128.0,0,1052.0,5067.0,930.0
2020-01-12,2020,1,7,3,1281.0,1841.0,0,593.0,4921.0,1206.0
2020-01-12,2020,1,7,4,1901.0,1978.0,0,828.0,4673.0,-34.0
2020-01-12,2020,1,7,5,2101.0,1134.0,0,503.0,4917.0,1179.0
2020-01-12,2020,1,7,6,2198.0,2198.0,0,1334.0,5032.0,-698.0
2020-01-12,2020,1,7,7,2057.0,1965.0,0,237.0,5064.0,805.0
2020-01-12,2020,1,7,8,2516.0,3403.0,44.0,302.0,5579.0,-686.0
2020-01-12,2020,1,7,9,1702.0,3468.0,133.0,435.0,6685.0,947.0
2020-01-12,2020,1,7,10,1116.0,3260.0,867.0,971.0,6666.0,452.0
2020-01-12,2020,1,7,11,2460.0,2784.0,400.0,253.0,6869.0,972.0
2020-01-12,2020,1,7,12,1458.0,2765.0,534.0,799.0,6785.0,1229.0
2020-01-12,2020,1,7,13,1970.0,2809.0,767.0,312.0,6593.0,735.0
2020-01-12,2020,1,7,14,1424.0,1764.0,1152.0,699.0,6735.0,1696.0
2020-01-12,2020,1,7,15,2591.0,3681.0,846.0,799.0,6791.0,-1126.0
2020-01-12,2020,1,7,16,2197.0,3370.0,387.0,429.0,7268.0,885.0
2020-01-12,2020,1,7,17,1972.0,3840.0,59.0,1368.0,6801.0,-438.0
2020-01-12,2020,1,7,18,2235.0,3836.0,0,523.0,7919.0,1325.0
2020-01-12,2020,1,7,19,1932.0,4003.0,0,416.0,7353.0,1002.0
2020-01-12,2020,1,7,20,1362.0,4272.0,0,935.0,7795.0,1226.0
2020-01-12,2020,1,7,21,2243.0,4048.0,0,457.0,7047.0,299.0
2020-01-12,2020,1,7,22,1267.0,3227.0,0,917.0,6492.0,1081.0
2020-01-12,2020,1,7,23,1892.0,3422.0,0,767.0,6457.0,376.0
2020-01-12,2020,1,7,24,1322.0,3020.0,0,307.0,5410.0,761.0
2020-01-13,2020,1,1,1,2740.0,2001.0,0,637.0,5209.0,-169.0
2020-01-13,2020,1,1,2,1332.0,819.0,0,62.0,5154.0,2941.0
2020-01-13,2020,1,1,3,2733.0,1902.0,0,1095.0,4755.0,-975.0
2020-01-13,2020,1,1,4,2243.0,1858.0,0,244.0,4796.0,451.0
2020-01-13,2020,1,1,5,2014.0,1913.0,0,310.0,4992.0,755.0
2020-01-13,2020,1,1,6,1606.0,1374.0,0,761.0,5235.0,1494.0
2020-01-13,2020,1,1,7,1565.0,1988.0,0,329.0,6050.0,2168.0
2020-01-13,2020,1,1,8,1893.0,2925.0,91.0,411.0,7322.0,2002.0
2020-01-13,2020,1,1,9,1361.0,3872.0,99.0,114.0,7392.0,1946.0
2020-01-13,2020,1,1,10,1719.0,2632.0,619.0,898.0,6474.0,606.0
2020-01-13,2020,1,1,11,1614.0,2319.0,1253.0,31.0,8137.0,2920.0
2020-01-13,2020,1,1,12,1603.0,2463.0,1241.0,441.0,7266.0,1518.0
2020-01-13,2020,1,1,13,1746.0,2618.0,716.0,1127.0,7286.0,1079.0
2020-01-13,2020,1,1,14,1805.0,1693.0,939.0,543.0,8954.0,3974.0
2020-01-13,2020,1,1,15,1524.0,3720.0,798.0,1482.0,7500.0,-24.0
2020-01-13,2020,1,1,16,1420.0,3435.0,270.0,121.0,7708.0,2462.0
2020-01-13,2020,1,1,17,1280.0,3570.0,0,56.0,6844.0,1938.0
2020-01-13,2020,1,1,18,2596.0,2481.0,0,677.0,7605.0,1851.0
2020-01-13,2020,1,1,19,2121.0,4464.0,0,572.0,9081.0,1924.0
2020-01-13,2020,1,1,20,2535.0,4028.0,0,215.0,8178.0,1400.0
2020-01-13,2020,1,1,21,1317.0,3287.0,0,1133.0,7923.0,2186.0
2020-01-13,2020,1,1,22,1971.0,2809.0,0,453.0,6941.0,1708.0
2020-01-13,2020,1,1,23,2001.0,2649.0,0,426.0,6426.0,1350.0
2020-01-13,2020,1,1,24,2514.0,2485.0,0,613.0,6188.0,576.0
2020-01-14,2020,1,2,1,1951.0,887.0,0,115.0,5456.0,2503.0
2020-01-14,2020,1,2,2,1843.0,1641.0,0,1128.0,5217.0,605.0
2020-01-14,2020,1,2,3,1872.0,1108.0,0,352.0,5037.0,1705.0
2020-01-14,2020,1,2,4,2285.0,1913.0,0,381.0,4923.0,344.0
2020-01-14,2020,1,2,5,2180.0,136.0,0,332.0,4986.0,2338.0
2020-01-14,2020,1,2,6,2361.0,782.0,0,1425.0,5419.0,851.0
2020-01-14,2020,1,2,7,1301.0,210.0,0,522.0,6676.0,4643.0
2020-01-14,2020,1,2,8,2565.0,2152.0,69.0,167.0,6901.0,1948.0
2020-01-14,2020,1,2,9,2069.0,2366.0,80.0,566.0,5552.0,471.0
2020-01-14,2020,1,2,10,1781.0,2392.0,1106.0,456.0,8046.0,2311.0
