Date,Year,Month_of_Year,Day_of_Week,Time_of_Day,Lignite_Gen(MW),FossilGas_Gen(MW),Solar_Gen(MW),Wind_Gen(MW),Total_Load(MW),Import_Export(MW)
2020-01-07,2020,1,2,9,1503.0,3057.0,498.0,388.0,7055.0,1609.0
2020-01-07,2020,1,2,10,2066.0,3247.0,478.0,1541.0,7654.0,322.0
2020-01-07,2020,1,2,11,1276.0,3717.0,662.0,320.0,7212.0,1237.0
2020-01-07,2020,1,2,12,2597.0,2541.0,1190.0,426.0,6664.0,-90.0
2020-01-07,2020,1,2,13,2273.0,2716.0,1394.0,89.0,7187.0,715.0
2020-01-07,2020,1,2,14,2342.0,3821.0,1163.0,649.0,6740.0,-1235.0
2020-01-07,2020,1,2,15,2318.0,4234.0,911.0,558.0,7275.0,-746.0
2020-01-07,2020,1,2,16,1722.0,3138.0,108.0,1435.0,8278.0,1875.0
2020-01-07,2020,1,2,17,1110.0,1741.0,10.0,524.0,8474.0,5089.0
2020-01-07,2020,1,2,18,1977.0,3968.0,16.0,313.0,8534.0,2260.0
2020-01-07,2020,1,2,19,2277.0,3522.0,8.0,664.0,7512.0,1041.0
2020-01-07,2020,1,2,20,2395.0,3092.0,13.0,381.0,7447.0,1566.0
2020-01-07,2020,1,2,21,1143.0,3153.0,0,89.0,7602.0,3217.0
2020-01-07,2020,1,2,22,2289.0,1435.0,0,861.0,6347.0,1762.0
2020-01-07,2020,1,2,23,1353.0,3265.0,0,460.0,6057.0,979.0
2020-01-07,2020,1,2,24,1673.0,1628.0,0,1235.0,5776.0,1240.0
2020-01-08,2020,1,3,1,1418.0,1573.0,0,1416.0,5264.0,857.0
2020-01-08,2020,1,3,2,1961.0,1948.0,0,1409.0,5194.0,-124.0
2020-01-08,2020,1,3,3,1961.0,831.0,0,418.0,5009.0,1799.0
2020-01-08,2020,1,3,4,1147.0,1157.0,0,1197.0,4901.0,1400.0
2020-01-08,2020,1,3,5,2593.0,1084.0,0,101.0,4629.0,851.0
2020-01-08,2020,1,3,6,2277.0,1333.0,0,505.0,5877.0,1762.0
2020-01-08,2020,1,3,7,2650.0,2461.0,0,641.0,6524.0,772.0
2020-01-08,2020,1,3,8,1378.0,3987.0,110.0,959.0,7638.0,1204.0
2020-01-08,2020,1,3,9,1503.0,3392.0,178.0,539.0,7737.0,2125.0
2020-01-08,2020,1,3,10,1281.0,1712.0,1203.0,384.0,7562.0,2982.0
2020-01-08,2020,1,3,11,2565.0,3381.0,1189.0,1269.0,7378.0,-1026.0
2020-01-08,2020,1,3,12,2172.0,3211.0,1344.0,1242.0,9031.0,1062.0
2020-01-08,2020,1,3,13,1467.0,3556.0,671.0,849.0,8952.0,2409.0
2020-01-08,2020,1,3,14,1337.0,2080.0,637.0,830.0,6706.0,1822.0
2020-01-08,2020,1,3,15,2702.0,2401.0,760.0,970.0,6717.0,-116.0
2020-01-08,2020,1,3,16,1333.0,3303.0,403.0,244.0,7969.0,2686.0
2020-01-08,2020,1,3,17,1220.0,3111.0,13.0,853.0,7380.0,2183.0
2020-01-08,2020,1,3,18,2342.0,1986.0,16.0,1261.0,7733.0,2128.0
2020-01-08,2020,1,3,19,2204.0,3667.0,0,275.0,7221.0,1075.0
2020-01-08,2020,1,3,20,1840.0,3092.0,13.0,105.0,8147.0,3097.0
2020-01-08,2020,1,3,21,2147.0,3880.0,0,267.0,6441.0,147.0
2020-01-08,2020,1,3,22,2212.0,1868.0,0,14.0,6410.0,2316.0
2020-01-08,2020,1,3,23,2062.0,2221.0,0,634.0,6711.0,1794.0
2020-01-08,2020,1,3,24,2391.0,1497.0,0,585.0,5710.0,1237.0
2020-01-09,2020,1,4,1,1763.0,1707.0,0,1314.0,5420.0,636.0
2020-01-09,2020,1,4,2,2468.0,1143.0,0,203.0,5580.0,1766.0
2020-01-09,2020,1,4,3,1989.0,1335.0,0,192.0,5185.0,1669.0
2020-01-09,2020,1,4,4,1965.0,1037.0,0,158.0,4324.0,1164.0
2020-01-09,2020,1,4,5,2030.0,1714.0,0,513.0,5115.0,858.0
2020-01-09,2020,1,4,6,1921.0,2457.0,0,717.0,5892.0,797.0
2020-01-09,2020,1,4,7,2062.0,1199.0,0,520.0,5718.0,1937.0
2020-01-09,2020,1,4,8,1896.0,2028.0,24.0,600.0,6642.0,2094.0
2020-01-09,2020,1,4,9,1289.0,2722.0,269.0,358.0,6643.0,2005.0
2020-01-09,2020,1,4,10,1779.0,2394.0,1203.0,1084.0,7251.0,791.0
2020-01-09,2020,1,4,11,2524.0,3717.0,1339.0,732.0,8034.0,-278.0
2020-01-09,2020,1,4,12,2233.0,1368.0,881.0,358.0,6844.0,2004.0
2020-01-09,2020,1,4,13,1167.0,1373.0,1394.0,165.0,8050.0,3951.0
2020-01-09,2020,1,4,14,2382.0,3473.0,703.0,1091.0,7284.0,-365.0
2020-01-09,2020,1,4,15,2204.0,3068.0,760.0,1016.0,8074.0,1026.0
2020-01-09,2020,1,4,16,2496.0,3961.0,215.0,433.0,7625.0,520.0
2020-01-09,2020,1,4,17,1799.0,1893.0,24.0,1012.0,8025.0,3297.0
2020-01-09,2020,1,4,18,1491.0,3206.0,16.0,1110.0,7577.0,1754.0
2020-01-09,2020,1,4,19,2334.0,3522.0,0,558.0,8385.0,1971.0
2020-01-09,2020,1,4,20,2026.0,3092.0,13.0,1575.0,7459.0,753.0
2020-01-09,2020,1,4,21,1341.0,4171.0,0,309.0,8080.0,2259.0
2020-01-09,2020,1,4,22,1823.0,3600.0,0,1371.0,7390.0,596.0
2020-01-09,2020,1,4,23,2358.0,3563.0,0,687.0,6492.0,-116.0
2020-01-09,2020,1,4,24,2269.0,2153.0,0,1284.0,6217.0,511.0
2020-01-10,2020,1,5,1,1908.0,228.0,0,1390.0,4999.0,1473.0
2020-01-10,2020,1,5,2,2682.0,740.0,0,808.0,4964.0,734.0
2020-01-10,2020,1,5,3,1601.0,2218.0,0,596.0,4828.0,413.0
2020-01-10,2020,1,5,4,2204.0,1636.0,0,1492.0,5229.0,-103.0
2020-01-10,2020,1,5,5,2484.0,1084.0,0,713.0,4875.0,594.0
2020-01-10,2020,1,5,6,2480.0,1333.0,0,1212.0,5900.0,875.0
2020-01-10,2020,1,5,7,1467.0,2281.0,0,415.0,5627.0,1464.0
2020-01-10,2020,1,5,8,1714.0,604.0,58.0,1182.0,7421.0,3863.0
2020-01-10,2020,1,5,9,2330.0,2387.0,315.0,694.0,7046.0,1320.0
2020-01-10,2020,1,5,10,1341.0,3759.0,676.0,1246.0,7374.0,352.0
2020-01-10,2020,1,5,11,2054.0,3044.0,662.0,1129.0,7644.0,755.0
2020-01-10,2020,1,5,12,1848.0,3546.0,804.0,377.0,7998.0,1423.0
2020-01-10,2020,1,5,13,2107.0,2213.0,1322.0,687.0,7117.0,788.0
2020-01-10,2020,1,5,14,2156.0,2951.0,1163.0,536.0,7254.0,448.0
2020-01-10,2020,1,5,15,2318.0,1735.0,709.0,67.0,7394.0,2565.0
2020-01-10,2020,1,5,16,1321.0,3632.0,510.0,732.0,6353.0,158.0
2020-01-10,2020,1,5,17,1779.0,3111.0,10.0,1027.0,8200.0,2273.0
2020-01-10,2020,1,5,18,1949.0,3358.0,16.0,694.0,7223.0,1206.0
2020-01-10,2020,1,5,19,1921.0,3957.0,0,218.0,8064.0,1968.0
2020-01-10,2020,1,5,20,1568.0,3238.0,13.0,604.0,8245.0,2822.0
2020-01-10,2020,1,5,21,1592.0,3007.0,0,1023.0,7786.0,2164.0
2020-01-10,2020,1,5,22,1746.0,2446.0,0,290.0,6621.0,2139.0
2020-01-10,2020,1,5,23,1933.0,2966.0,0,1314.0,6252.0,39.0
2020-01-10,2020,1,5,24,1933.0,2022.0,0,1409.0,6046.0,682.0
2020-01-11,2020,1,6,1,1872.0,1035.0,0,131.0,5697.0,2659.0
2020-01-11,2020,1,6,2,2678.0,1948.0,0,1193.0,5126.0,-693.0
2020-01-11,2020,1,6,3,2297.0,1209.0,0,902.0,5476.0,1068.0
2020-01-11,2020,1,6,4,1337.0,1996.0,0,1424.0,5149.0,392.0
2020-01-11,2020,1,6,5,1892.0,705.0,0,581.0,4988.0,1810.0
2020-01-11,2020,1,6,6,1945.0,1473.0,0,774.0,5503.0,1311.0
2020-01-11,2020,1,6,7,2030.0,1920.0,0,294.0,5391.0,1147.0
2020-01-11,2020,1,6,8,1588.0,782.0,110.0,1076.0,6042.0,2486.0
2020-01-11,2020,1,6,9,2346.0,3057.0,178.0,1072.0,7194.0,541.0
2020-01-11,2020,1,6,10,1771.0,2735.0,939.0,263.0,6013.0,305.0
2020-01-11,2020,1,6,11,2103.0,3549.0,512.0,1155.0,7222.0,-97.0
2020-01-11,2020,1,6,12,2006.0,1368.0,1344.0,294.0,6548.0,1536.0
2020-01-11,2020,1,6,13,1499.0,2548.0,1105.0,142.0,6916.0,1622.0
2020-01-11,2020,1,6,14,1313.0,3821.0,703.0,29.0,6945.0,1079.0
2020-01-11,2020,1,6,15,2241.0,4234.0,304.0,634.0,6979.0,-434.0
2020-01-11,2020,1,6,16,2350.0,1329.0,188.0,199.0,7390.0,3324.0
2020-01-11,2020,1,6,17,2310.0,2959.0,42.0,101.0,7835.0,2423.0
2020-01-11,2020,1,6,18,1297.0,3815.0,16.0,1522.0,7394.0,744.0
2020-01-11,2020,1,6,19,2237.0,2797.0,0,1110.0,8448.0,2304.0
2020-01-11,2020,1,6,20,1860.0,3820.0,13.0,494.0,7620.0,1433.0
2020-01-11,2020,1,6,21,1779.0,2571.0,0,917.0,7289.0,2022.0
2020-01-11,2020,1,6,22,1678.0,2879.0,0,713.0,6808.0,1538.0
2020-01-11,2020,1,6,23,2147.0,1922.0,0,101.0,6672.0,2502.0
2020-01-11,2020,1,6,24,2196.0,2284.0,0,793.0,5452.0,179.0
2020-01-12,2020,1,7,1,2694.0,1035.0,0,124.0,5412.0,1559.0
2020-01-12,2020,1,7,2,2297.0,1143.0,0,653.0,4944.0,851.0
2020-01-12,2020,1,7,3,1110.0,2218.0,0,732.0,5154.0,1094.0
2020-01-12,2020,1,7,4,1447.0,1996.0,0,702.0,4605.0,460.0
2020-01-12,2020,1,7,5,1933.0,1084.0,0,1053.0,5254.0,1184.0
2020-01-12,2020,1,7,6,2087.0,1333.0,0,1269.0,5052.0,363.0
2020-01-12,2020,1,7,7,1528.0,1019.0,33.0,679.0,4868.0,1609.0
2020-01-12,2020,1,7,8,2735.0,1316.0,145.0,158.0,5512.0,1158.0
2020-01-12,2020,1,7,9,1443.0,1885.0,86.0,233.0,6302.0,2655.0
2020-01-12,2020,1,7,10,2322.0,3588.0,1005.0,1208.0,6306.0,-1817.0
2020-01-12,2020,1,7,11,2484.0,1363.0,1489.0,827.0,6719.0,556.0
2020-01-12,2020,1,7,12,2257.0,4049.0,1344.0,558.0,6864.0,-1344.0
2020-01-12,2020,1,7,13,1167.0,1709.0,816.0,1515.0,7766.0,2559.0
2020-01-12,2020,1,7,14,1499.0,1732.0,835.0,48.0,6989.0,2875.0
2020-01-12,2020,1,7,15,2593.0,2234.0,304.0,377.0,6324.0,816.0
2020-01-12,2020,1,7,16,1657.0,3796.0,215.0,1307.0,6735.0,-240.0
2020-01-12,2020,1,7,17,2386.0,3721.0,0,770.0,6600.0,-277.0
2020-01-12,2020,1,7,18,2099.0,2748.0,16.0,660.0,7589.0,2066.0
2020-01-12,2020,1,7,19,2172.0,4392.0,0,343.0,7412.0,505.0
2020-01-12,2020,1,7,20,1467.0,2073.0,13.0,649.0,7368.0,3166.0
2020-01-12,2020,1,7,21,1281.0,1698.0,0,800.0,7718.0,3939.0
2020-01-12,2020,1,7,22,1779.0,3312.0,0,1072.0,6307.0,144.0
2020-01-12,2020,1,7,23,2022.0,2668.0,0,256.0,6193.0,1247.0
2020-01-12,2020,1,7,24,2350.0,1759.0,0,358.0,6010.0,1543.0
2020-01-13,2020,1,1,1,1775.0,1842.0,0,464.0,5584.0,1503.0
2020-01-13,2020,1,1,2,1977.0,1546.0,0,67.0,4991.0,1401.0
2020-01-13,2020,1,1,3,2759.0,1335.0,0,433.0,4603.0,76.0
2020-01-13,2020,1,1,4,1941.0,2355.0,0,1163.0,5025.0,-434.0
2020-01-13,2020,1,1,5,2285.0,1210.0,0,294.0,5588.0,1799.0
2020-01-13,2020,1,1,6,2054.0,2176.0,0,581.0,5021.0,210.0
2020-01-13,2020,1,1,7,2338.0,298.0,0,1549.0,4827.0,642.0
2020-01-13,2020,1,1,8,2026.0,2385.0,110.0,44.0,6911.0,2346.0
2020-01-13,2020,1,1,9,1957.0,3727.0,361.0,131.0,7646.0,1470.0
2020-01-13,2020,1,1,10,1917.0,3929.0,610.0,437.0,7372.0,479.0
2020-01-13,2020,1,1,11,1844.0,4053.0,1564.0,1382.0,6244.0,-2599.0
2020-01-13,2020,1,1,12,1378.0,1032.0,650.0,963.0,8369.0,4346.0
2020-01-13,2020,1,1,13,1876.0,2884.0,744.0,887.0,7468.0,1077.0
2020-01-13,2020,1,1,14,2087.0,3647.0,769.0,1416.0,7038.0,-881.0
2020-01-13,2020,1,1,15,1876.0,3900.0,760.0,536.0,7130.0,58.0
2020-01-13,2020,1,1,16,2459.0,3467.0,81.0,687.0,7143.0,449.0
2020-01-13,2020,1,1,17,2192.0,4330.0,17.0,1458.0,5851.0,-2146.0
2020-01-13,2020,1,1,18,1941.0,3358.0,16.0,154.0,7741.0,2272.0
2020-01-13,2020,1,1,19,1333.0,3812.0,8.0,698.0,7792.0,1941.0
2020-01-13,2020,1,1,20,2301.0,3529.0,13.0,834.0,8320.0,1643.0
2020-01-13,2020,1,1,21,2711.0,2716.0,0,127.0,8495.0,2941.0
2020-01-13,2020,1,1,22,1949.0,2013.0,0,210.0,6877.0,2705.0
2020-01-13,2020,1,1,23,1856.0,2221.0,0,101.0,6470.0,2292.0
2020-01-13,2020,1,1,24,1657.0,2022.0,0,713.0,6918.0,2526.0
2020-01-14,2020,1,2,1,1913.0,1438.0,0,702.0,6073.0,2020.0
2020-01-14,2020,1,2,2,1378.0,1680.0,13.0,513.0,5986.0,2402.0
2020-01-14,2020,1,2,3,2261.0,1335.0,0,573.0,4771.0,602.0
2020-01-14,2020,1,2,4,2621.0,1636.0,0,588.0,4632.0,-213.0
2020-01-14,2020,1,2,5,2366.0,327.0,0,1598.0,5698.0,1407.0
2020-01-14,2020,1,2,6,2305.0,1052.0,0,127.0,5382.0,1898.0
2020-01-14,2020,1,2,7,2423.0,1920.0,0,252.0,4979.0,384.0
2020-01-14,2020,1,2,8,2293.0,1316.0,58.0,641.0,7541.0,3233.0
