Date,DriverID,Year,Month_of_Year,Day_of_Week,Time_of_Day,EV_Model,Battery_Capacity(kWh),Category,Mean_Energy_Consumption(kWh/100km),Max_DC_Power(kW),Status,Starting_SoC,Ending_SoC,Charger_Type,Charger_Power(kW),Charging_Time(mins),Consumption_Charging(kW),Trip_Time(mins),Trip_Distance(km),Trip_Consumption(kwh)
2020-01-02,DR3,2020,1,4,12,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.58,0.5,,,,,32,16.0,3
2020-01-02,DR3,2020,1,4,13,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.5,0.6,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,14,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.6,0.7,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,15,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.7,0.8,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,16,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.8,0.89,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,17,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.89,0.99,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,18,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.99,1.0,Single phase 32A,7.4,4,0.49,,,
2020-01-02,DR3,2020,1,4,19,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.79,0.94,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-02,DR3,2020,1,4,20,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.94,1.0,3 phase-16A per phase,11.0,25,4.58,,,
2020-01-02,DR3,2020,1,4,21,Tesla Model 3 Performance,75.0,3,16.6,150,2,1.0,0.58,,,,,32,101.33,17
2020-01-02,DR3,2020,1,4,22,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.58,0.68,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,23,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.68,0.78,Single phase 32A,7.4,60,7.4,,,
2020-01-02,DR3,2020,1,4,24,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.78,0.88,Single phase 32A,7.4,60,7.4,,,
2020-01-03,DR3,2020,1,5,1,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.88,0.97,Single phase 32A,7.4,60,7.4,,,
2020-01-03,DR3,2020,1,5,2,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.97,1.0,Single phase 32A,7.4,16,1.97,,,
2020-01-03,DR3,2020,1,5,3,Tesla Model 3 Performance,75.0,3,16.6,150,2,1.0,0.93,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,4,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.93,0.86,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,5,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.86,0.79,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,6,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.79,0.72,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,7,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.72,0.65,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,8,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.65,0.58,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,9,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.58,0.51,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,10,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.51,0.44,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,11,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.44,0.37,,,,,60,40,6.64
2020-01-03,DR3,2020,1,5,12,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.37,0.25,,,,,18,12.0,2
2020-01-03,DR3,2020,1,5,13,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.25,0.4,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-03,DR3,2020,1,5,14,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.4,0.54,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-03,DR3,2020,1,5,15,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.54,0.69,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-03,DR3,2020,1,5,16,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.69,0.84,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-03,DR3,2020,1,5,17,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.84,0.98,3 phase-16A per phase,11.0,60,11.0,,,
2020-01-03,DR3,2020,1,5,18,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.98,1.0,3 phase-16A per phase,11.0,7,1.28,,,
2020-01-03,DR3,2020,1,5,19,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-03,DR3,2020,1,5,20,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-03,DR3,2020,1,5,21,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-03,DR3,2020,1,5,22,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-03,DR3,2020,1,5,23,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-03,DR3,2020,1,5,24,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,6,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,7,Tesla Model 3 Performance,75.0,3,16.6,150,2,1.0,0.92,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,8,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.92,0.84,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,9,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.84,0.76,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,10,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.76,0.68,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,11,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.68,0.6,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,12,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.6,0.52,,,,,60,35,5.81
2020-01-04,DR3,2020,1,6,13,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.52,0.42,,,,,29,16.92,3
2020-01-04,DR3,2020,1,6,14,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.42,1.0,3 phase-DC,120.0,22,44.0,,,
2020-01-04,DR3,2020,1,6,15,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,16,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,17,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,18,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,19,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,20,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,21,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,22,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,23,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-04,DR3,2020,1,6,24,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-05,DR3,2020,1,7,6,Tesla Model 3 Performance,75.0,3,16.6,150,2,1.0,0.92,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,7,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.92,0.84,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,8,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.84,0.76,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,9,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.76,0.68,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,10,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.68,0.6,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,11,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.6,0.52,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,12,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.52,0.44,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,13,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.44,0.36,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,14,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.36,0.28,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,15,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.28,0.2,,,,,60,35,5.81
2020-01-05,DR3,2020,1,7,16,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.2,0.08,,,,,53,30.92,5
2020-01-05,DR3,2020,1,7,17,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.08,0.65,3 phase-60A per phase,43.0,60,43.0,,,
2020-01-05,DR3,2020,1,7,18,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.65,0.92,3 phase-60A per phase,43.0,28,20.07,,,
2020-01-05,DR3,2020,1,7,19,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.92,0.79,,,,,60,170,28.22
2020-01-05,DR3,2020,1,7,20,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.79,0.17,,,,,39,110.5,18
2020-01-05,DR3,2020,1,7,21,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.17,0.27,Single phase 32A,7.4,60,7.4,,,
2020-01-05,DR3,2020,1,7,22,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.67,0.96,3 phase-32A per phase,22.0,60,22.0,,,
2020-01-05,DR3,2020,1,7,23,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.96,1.0,3 phase-32A per phase,22.0,7,2.57,,,
2020-01-05,DR3,2020,1,7,24,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.47,0.5,Single phase 32A,7.4,20,2.47,,,
2020-01-06,DR3,2020,1,1,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,6,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,7,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,8,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,9,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,10,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,11,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,12,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,13,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,14,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,15,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,16,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,17,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,18,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,19,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,20,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,21,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,22,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.5,1.0,3 phase-DC,50.0,45,37.5,,,
2020-01-06,DR3,2020,1,1,23,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-06,DR3,2020,1,1,24,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,6,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,7,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,8,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,9,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,10,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,11,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,12,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,13,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,14,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,15,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,16,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,17,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,18,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,19,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,20,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,21,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,22,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-07,DR3,2020,1,2,23,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.5,0.42,,,,,2,1.17,0
2020-01-07,DR3,2020,1,2,24,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.42,0.5,3 phase-DC,50.0,7,5.83,,,
2020-01-08,DR3,2020,1,3,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,6,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,7,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,8,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,9,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,10,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,11,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,12,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,13,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.5,0.44,,,,,60,25,4.15
2020-01-08,DR3,2020,1,3,14,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.44,0.38,,,,,60,25,4.15
2020-01-08,DR3,2020,1,3,15,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.38,0.32,,,,,60,25,4.15
2020-01-08,DR3,2020,1,3,16,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.32,0.25,,,,,31,12.92,2
2020-01-08,DR3,2020,1,3,17,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.25,0.83,3 phase-DC,50.0,52,43.33,,,
2020-01-08,DR3,2020,1,3,18,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,19,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,20,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,21,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,22,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,23,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-08,DR3,2020,1,3,24,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,4,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,5,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,6,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,7,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,8,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,9,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,10,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-09,DR3,2020,1,4,11,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.83,0.79,,,,,60,20,3.32
2020-01-09,DR3,2020,1,4,12,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.79,0.75,,,,,60,20,3.32
2020-01-09,DR3,2020,1,4,13,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.75,0.71,,,,,60,20,3.32
2020-01-09,DR3,2020,1,4,14,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.71,0.67,,,,,60,20,3.32
2020-01-09,DR3,2020,1,4,15,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.67,0.58,,,,,39,13.0,2
2020-01-09,DR3,2020,1,4,16,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.58,0.68,Single phase 32A,7.4,60,7.4,,,
2020-01-09,DR3,2020,1,4,17,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.68,0.75,Single phase 32A,7.4,43,5.3,,,
2020-01-09,DR3,2020,1,4,18,Tesla Model 3 Performance,75.0,3,16.6,150,2,0.75,0.17,,,,,33,144.65,24
2020-01-09,DR3,2020,1,4,19,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.17,0.83,3 phase-DC,50.0,60,50.0,,,
2020-01-09,DR3,2020,1,4,20,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.83,1.0,3 phase-DC,50.0,15,12.5,,,
2020-01-09,DR3,2020,1,4,21,Tesla Model 3 Performance,75.0,3,16.6,150,2,1.0,0.42,,,,,49,214.78,36
2020-01-09,DR3,2020,1,4,22,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.42,0.71,3 phase-32A per phase,22.0,60,22.0,,,
2020-01-09,DR3,2020,1,4,23,Tesla Model 3 Performance,75.0,3,16.6,150,1,0.71,1.0,3 phase-32A per phase,22.0,59,21.63,,,
2020-01-09,DR3,2020,1,4,24,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-10,DR3,2020,1,5,1,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-10,DR3,2020,1,5,2,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
2020-01-10,DR3,2020,1,5,3,Tesla Model 3 Performance,75.0,3,16.6,150,0,,,,,,,,,
